link,rounds,win,team1_rank,team1_form_avg_latest,team1_form_range_latest,team1_form_sd_latest,team1_form_avg_event,team1_form_range_event,team1_form_sd_event,team1_win_round_percent,team1_win_ct,team1_win_t,team1_win_percent_map,team1_win_pistol_rounds,team1_lost_in_wins,team1_won_in_losses,team2_rank,team2_form_avg_latest,team2_form_range_latest,team2_form_sd_latest,team2_form_avg_event,team2_form_range_event,team2_form_sd_event,team2_win_round_percent,team2_win_ct,team2_win_t,team2_win_percent_map,team2_win_pistol_rounds,team2_lost_in_wins,team2_won_in_losses
https://www.hltv.org/matches/2343207/nordavind-vs-movistar-riders-funspark-ulti-2020-europe-qualifier,0.875,2,38,1.05,0.07000000000000006,0.0367423461417477,0.9280000000000002,0.30000000000000004,0.1181947545367391,50.9,51.48,48.52,52.2,43.5,8.29,10.12,33,1.086,0.16999999999999993,0.06655824516917491,1.1740000000000002,0.3799999999999999,0.15915401345866206,54.8,51.0,49.0,57.9,52.6,6.88,9.67
https://www.hltv.org/matches/2343136/big-vs-heroic-dreamhack-open-summer-2020-europe,0.875,1,1,1.126,0.16999999999999993,0.0756967634711022,1.086,0.6699999999999999,0.2552057993071474,52.7,53.7,46.3,50.0,56.2,8.25,12.25,19,1.102,0.1499999999999999,0.055856960175075736,1.1780000000000002,0.7100000000000001,0.2672452057568105,56.2,50.62,49.38,72.7,40.9,10.43,9.33
https://www.hltv.org/matches/2343147/liquid-vs-chaos-dreamhack-open-summer-2020-north-america,0.5,1,10,1.126,0.3600000000000001,0.1388524396616783,1.278,0.6399999999999999,0.2627165773224065,50.5,52.53,47.47,62.5,56.2,9.8,7.75,32,1.144,0.1499999999999999,0.05412947441089742,1.4340000000000002,0.46,0.1890238080242804,53.3,40.61,59.39,52.9,52.9,10.33,10.33
https://www.hltv.org/matches/2343208/forze-vs-endpoint-funspark-ulti-2020-europe-qualifier,0.75,1,28,1.0759999999999998,0.16999999999999993,0.07231873892705812,1.14,1.12,0.5065570056765576,53.3,44.11,55.89,63.3,60.0,10.58,9.82,39,1.052,0.20999999999999985,0.08408329203831161,0.85,0.4500000000000001,0.1730606829987678,51.8,33.99,66.01,60.0,53.3,11.83,8.4
https://www.hltv.org/matches/2343137/endpoint-vs-heroic-dreamhack-open-summer-2020-europe,0.1875,2,39,1.044,0.20000000000000007,0.08018728078691785,1.006,0.3200000000000001,0.12953763931769025,51.2,35.35,64.65,56.2,56.2,11.83,9.0,19,1.1,0.1399999999999999,0.0529150262212918,1.0499999999999998,0.36,0.14352700094407322,55.3,50.57,49.43,66.7,37.5,10.43,10.5
https://www.hltv.org/matches/2343353/og-vs-pact-iem-new-york-2020-europe-closed-qualifier,0.25,1,13,1.084,0.1299999999999999,0.05319774431308149,1.084,0.1299999999999999,0.05319774431308149,56.2,46.2,53.8,63.6,68.2,8.86,11.5,58,1.034,0.18000000000000005,0.07231873892705819,1.034,0.18000000000000005,0.07231873892705819,49.2,46.86,53.14,57.1,53.6,10.67,8.0
https://www.hltv.org/matches/2343152/furia-vs-chaos-dreamhack-open-summer-2020-north-america,0.6875,1,8,1.114,0.16999999999999993,0.07092249290598855,1.194,0.3499999999999999,0.1427585373979433,54.5,51.67,48.33,53.8,46.2,8.2,11.0,32,1.126,0.1399999999999999,0.0512835256198323,1.12,0.26,0.12288205727444508,50.2,41.08,58.92,47.4,52.6,10.57,9.25
https://www.hltv.org/matches/2343140/big-vs-og-dreamhack-open-summer-2020-europe,0.5625,2,1,1.128,0.15999999999999992,0.07661592523751176,1.11,0.54,0.2259424705539001,52.8,53.23,46.77,55.6,61.1,9.4,11.0,13,1.088,0.11999999999999987,0.04969909455915665,1.0539999999999998,0.2699999999999999,0.11013627921806687,57.8,44.25,55.75,66.7,66.7,8.25,11.5
https://www.hltv.org/matches/2343141/heroic-vs-big-dreamhack-open-summer-2020-europe,0.75,2,19,1.1059999999999999,0.1499999999999999,0.05813776741499449,1.0619999999999998,0.18999999999999995,0.07791020472312978,57.0,52.6,47.4,69.2,42.3,9.5,10.5,1,1.126,0.15999999999999992,0.0712741187248218,1.09,0.35,0.14815532390029051,51.2,52.63,47.37,50.0,60.0,9.4,10.5
https://www.hltv.org/matches/2343154/furia-vs-liquid-dreamhack-open-summer-2020-north-america,0.6875,1,8,1.114,0.16999999999999993,0.0702139587261678,1.198,0.2,0.08786353054595519,54.9,51.53,48.47,57.1,50.0,8.67,11.0,10,1.136,0.3400000000000001,0.128763348822559,1.2419999999999998,0.23,0.08757853618324525,54.4,50.38,49.62,70.0,45.0,8.86,6.33
